date_of_bite,breed,gender,spay_neuter,borough,zip_code
2017-08-15,Yorkshire Terrier,Unknown,No,Brooklyn,11220
2017-08-15,Poodle-Standard,Male,No,Brooklyn,11217
2017-08-16,Bull Dog,Unknown,No,Brooklyn,NA
2017-08-12,American Pit Bull Terrier-Pit Bull,Male,No,Brooklyn,11209
2017-08-18,Chihuahua Crossbreed,Male,Yes,Brooklyn,11221
2017-08-19,German Shepherd,Male,No,Brooklyn,11211
2017-08-14,Unknown,Unknown,No,Brooklyn,11223
2017-08-20,American Staffordshire Terrier,Female,No,Brooklyn,11230
2017-08-21,Unknown,Unknown,No,Brooklyn,11249
2017-08-18,German Shepherd,Unknown,No,Brooklyn,11220
2017-08-20,Chihuahua,Male,No,Brooklyn,11206
2017-08-23,Pit Bull,Unknown,No,Brooklyn,11236
2017-08-24,Pit Bull,Unknown,No,Brooklyn,11216
2017-08-25,Labrador Retriever,Unknown,No,Brooklyn,11234
2017-08-28,American Staffordshire Terrier,Male,Yes,Brooklyn,11211
2017-08-27,Cocker Spaniel,Unknown,No,Brooklyn,NA
2017-08-26,Maltese,Unknown,No,Brooklyn,NA
2017-08-26,American Pit Bull Terrier-Pit Bull,Female,Yes,Brooklyn,11234
2017-08-21,Doberman Pinscher,Female,No,Brooklyn,11229
2017-08-28,Pit Bull,Unknown,No,Brooklyn,11225
2017-08-28,Chihuahua,Unknown,No,Brooklyn,11228
2017-08-30,Labrador Mix,Male,Yes,Brooklyn,11223
2017-08-28,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Brooklyn,11205
2017-08-23,Unknown,Unknown,No,Brooklyn,11221
2017-08-28,Yorkshire- Tibetan Terrier,Male,Yes,Brooklyn,11238
2017-08-30,Bichon Frise,Male,Yes,Brooklyn,11220
2017-08-31,German Shepherd,Female,Yes,Brooklyn,11224
2017-08-30,Pit Bull,Male,No,Brooklyn,11207
2017-09-01,Border Collie Mix,Male,Yes,Brooklyn,11234
2017-08-30,Pit Bull,Unknown,No,Brooklyn,NA
2017-08-29,Cock-A-Poo,Male,No,Brooklyn,11220
2017-08-01,Unknown,Unknown,No,Brooklyn,11236
2017-07-25,Pit Bull Terrier Mix,Female,Yes,Brooklyn,11215
2017-09-03,Wire Fox Terrier,Male,Yes,Brooklyn,11209
2017-09-02,American Pit Bull Mix - Pit Bull Mix,Male,No,Brooklyn,11216
2017-09-04,American Pit Bull Terrier-Pit Bull,Male,Yes,Brooklyn,11206
2017-09-04,German Shepherd- Keeshound Mix,Male,Yes,Brooklyn,11224
2017-09-01,Rottweiler,Male,Yes,Brooklyn,11236
2017-09-05,Shiba Inu,Female,Yes,Brooklyn,11230
2017-09-04,Mixed,Unknown,No,Brooklyn,11211
2017-09-07,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Brooklyn,11219
2017-09-02,Pit Bull,Unknown,No,Brooklyn,NA
2017-08-23,Pit Bull,Unknown,No,Brooklyn,11207
2017-09-04,Australian Cattle Dog,Female,Yes,Brooklyn,11204
2017-09-06,American Pit Bull Terrier-Pit Bull,Unknown,No,Brooklyn,NA
2017-09-06,German Shepherd Crossbreed,Female,Yes,Brooklyn,11216
2017-09-07,Heeler X,Female,Yes,Brooklyn,11238
2017-09-06,Border Terrier,Male,Yes,Brooklyn,NA
2017-09-08,Bull Dog-English,Male,No,Brooklyn,11224
2017-08-16,Rottweiler,Unknown,No,Brooklyn,11230
2017-09-08,Yorkshire Terrier,Male,Yes,Brooklyn,11214
2017-09-07,Maltese,Male,No,Brooklyn,11220
2017-09-09,Shih Tzu,Unknown,No,Brooklyn,11231
2017-09-09,Mixed,Male,Yes,Brooklyn,11209
2017-09-09,Chihuahua,Unknown,No,Brooklyn,NA
2017-09-08,Miniature Pinscher,Unknown,No,Brooklyn,11237
2017-09-12,Shih Tzu,Male,No,Brooklyn,11204
2017-08-03,Labrador Retriever Crossbreed,Unknown,No,Brooklyn,11233
2017-09-11,Not Given,Unknown,No,Brooklyn,NA
2017-09-13,Yorkshire Terrier,Male,Yes,Brooklyn,11208
2017-09-12,Pit Bull,Unknown,No,Brooklyn,11212
2017-09-13,Pit Bull,Unknown,No,Brooklyn,11231
2017-09-13,Schnauzer-Standard,Male,Yes,Brooklyn,11235
2017-09-13,Poodle-Standard,Unknown,No,Brooklyn,11228
2017-09-13,Yorkshire Terrier,Female,Yes,Brooklyn,11224
2017-09-13,Terrier,Unknown,No,Brooklyn,11215
2017-09-15,Labrador Retriever,Male,Yes,Brooklyn,NA
2017-09-17,Pit Bull,Male,Yes,Brooklyn,11209
2017-09-15,Pit Bull,Male,No,Brooklyn,11210
2017-09-17,Chow Chow X,Male,Yes,Brooklyn,11215
2017-09-12,Rottweiler,Unknown,No,Brooklyn,11213
2017-09-17,Miniature Pinscher,Male,No,Brooklyn,11233
2017-09-16,Puggle,Male,Yes,Brooklyn,11218
2017-09-16,Pit Bull Mix,Unknown,No,Brooklyn,11225
2017-09-16,Yorkshire Terrier,Unknown,No,Brooklyn,NA
2017-09-15,Beagle Mix,Male,Yes,Brooklyn,11226
2017-09-11,German Shepherd,Male,Yes,Brooklyn,11220
2017-09-17,Mastiff,Unknown,No,Brooklyn,11225
2017-09-16,Mastiff-Bull,Unknown,No,Brooklyn,11211
2017-09-15,American Bull - Stafford Terrier,Male,Yes,Brooklyn,11201
2017-09-19,American Pit Bull Mix - Pit Bull Mix,Female,No,Brooklyn,11201
2017-09-20,Mixed,Unknown,No,Brooklyn,NA
2017-09-17,German Shepherd Crossbreed,Male,Yes,Brooklyn,11208
2017-09-20,Shiba Inu,Male,No,Brooklyn,11249
2017-09-21,Labrador Retriever,Male,Yes,Brooklyn,11231
2017-09-20,Labrador - Hound Mix,Male,Yes,Brooklyn,11233
2017-09-21,Bull Terrier,Male,No,Brooklyn,NA
2017-09-16,Pit Bull,Unknown,No,Brooklyn,11237
2017-09-16,Pit Bull,Unknown,No,Brooklyn,11207
2017-09-23,Unknown,Unknown,No,Brooklyn,11235
2017-09-23,German Shepherd,Unknown,No,Brooklyn,11235
2017-09-24,Pit Bull,Female,Yes,Brooklyn,11234
2017-09-24,Mixed,Unknown,No,Brooklyn,11215
2017-09-23,Pekingese,Female,Yes,Brooklyn,11221
2017-09-25,Dachshund Smooth Coat Miniature,Female,Yes,Brooklyn,11249
2017-09-25,German Shepherd,Male,Yes,Brooklyn,11201
2017-09-27,American Pit Bull Mix - Pit Bull Mix,Unknown,No,Brooklyn,11206
2017-09-26,Siberian Husky,Female,No,Brooklyn,11209
2017-09-27,German Shepherd,Female,No,Brooklyn,11208
2017-09-23,Bichon Frise,Unknown,No,Brooklyn,NA
2017-09-28,Unknown,Unknown,No,Brooklyn,11226
2017-09-24,Pit Bull,Male,Yes,Brooklyn,11234
2017-09-26,Schnauzer-Miniature,Male,No,Brooklyn,11226
2017-09-29,Rottweiler Mix,Male,Yes,Brooklyn,11206
2017-09-29,Shih Tzu Mix,Male,Yes,Brooklyn,11236
2017-09-29,Shih Tzu Mix,Male,Yes,Brooklyn,11236
2017-09-30,German Shepherd,Female,No,Brooklyn,11237
2017-09-19,Pit Bull,Male,No,Brooklyn,11212
2017-09-30,Golden Retriever,Unknown,No,Brooklyn,11216
2017-08-28,Rottweiler- German Shepherd Mix,Male,Yes,Brooklyn,11206
2017-09-16,Pit Bull,Unknown,No,Brooklyn,11220
2017-10-04,Saint Bernard,Male,Yes,Brooklyn,11211
2017-10-03,Pit Bull - German Shepherd Mix,Male,Yes,Brooklyn,11234
2017-09-25,Pomeranian,Male,No,Brooklyn,11229
2017-10-04,Poodle-Standard,Female,Yes,Brooklyn,11234
2017-10-05,Boston Border Terrier,Female,Yes,Brooklyn,11210
2017-09-30,Pit Bull,Unknown,No,Brooklyn,11215
2017-10-05,Pit Bull,Unknown,No,Brooklyn,NA
2017-09-16,Unknown,Unknown,No,Brooklyn,NA
2017-10-05,German Shepherd,Male,Yes,Brooklyn,11211
2017-10-05,Bull Dog,Unknown,No,Brooklyn,11223
2017-04-11,Pekingese,Male,Yes,Brooklyn,11229
2017-10-09,Pit Bull,Male,Yes,Brooklyn,11204
2017-10-05,Shepherd,Unknown,No,Brooklyn,11235
2017-10-01,Pit Bull,Unknown,No,Brooklyn,11213
2017-10-11,Yorkshire Terrier,Unknown,No,Brooklyn,11214
2017-10-07,Maltese,Unknown,No,Brooklyn,11207
2017-09-17,Pit Bull,Unknown,No,Brooklyn,11208
2017-10-10,German Shepherd,Male,No,Brooklyn,11215
2017-10-12,Pit Bull,Unknown,No,Brooklyn,11216
2017-10-12,Pit Bull,Unknown,No,Brooklyn,11216
2017-10-10,Terrier Mix,Male,Yes,Brooklyn,11231
2017-10-10,Collie,Male,Yes,Brooklyn,11231
2017-10-10,Unknown,Unknown,No,Brooklyn,NA
2017-10-15,Terrier Mix,Male,Yes,Brooklyn,11215
2017-10-17,Cocker Spaniel,Male,Yes,Brooklyn,11220
2017-10-06,Great Dane,Male,No,Brooklyn,11222
2017-10-06,American Pit Bull Mix - Pit Bull Mix,Male,No,Brooklyn,11218
2017-10-14,Poodle X,Male,Yes,Brooklyn,11217
2017-10-13,German Shepherd,Male,Yes,Brooklyn,11231
2017-10-17,Mixed,Unknown,No,Brooklyn,11215
2017-10-12,Cavalier King Charles Spaniel,Unknown,No,Brooklyn,11234
2017-10-17,Labrador Retriever Crossbreed,Male,Yes,Brooklyn,11215
2017-09-17,Hound X,Male,Yes,Brooklyn,11238
2017-10-20,Terrier Cross,Male,No,Brooklyn,11208
2017-10-14,Siberian Husky,Male,No,Brooklyn,11235
2017-10-22,Pit Bull,Male,Yes,Brooklyn,11209
2017-09-27,Unknown,Unknown,No,Brooklyn,11249
2017-10-20,Crossbreed,Male,No,Brooklyn,11239
2017-10-21,American Pit Bull Terrier-Pit Bull,Male,No,Brooklyn,11207
2017-10-20,Dachshund X,Male,Yes,Brooklyn,11215
2017-10-20,Unknown,Male,No,Brooklyn,11218
2017-10-20,Sheperd,Unknown,No,Brooklyn,NA
2017-10-22,Bull Dog,Unknown,No,Brooklyn,11222
2017-10-15,Pit Bull,Unknown,No,Brooklyn,NA
2017-10-26,Golden Retriever,Male,Yes,Brooklyn,11201
2017-10-26,Husky X,Female,Yes,Brooklyn,11215
2017-10-16,American Pit Bull Mix - Pit Bull Mix,Unknown,No,Brooklyn,11213
2017-10-20,Mixed-Other,Male,No,Brooklyn,NA
2017-10-28,Mixed,Male,No,Brooklyn,11230
2017-10-28,Bernese Mountain,Unknown,No,Brooklyn,11216
2017-10-28,Pit Bull,Unknown,No,Brooklyn,11225
2017-10-29,German Shepherd,Unknown,No,Brooklyn,11234
2017-10-31,Labrador Retriever Crossbreed,Male,Yes,Brooklyn,11214
2017-10-27,Dachshund X,Female,Yes,Brooklyn,11222
2017-10-21,Schnauzer-Giant,Male,Yes,Brooklyn,11228
2017-10-28,Mixed,Male,No,Brooklyn,11233
2017-11-01,Border Collie X,Male,Yes,Brooklyn,11201
2017-10-31,Mixed,Male,No,Brooklyn,11208
2017-10-25,Doberman Pinscher,Female,Yes,Brooklyn,11231
2017-11-01,Shih Tzu,Female,No,Brooklyn,11224
2017-11-04,American Pit Bull Terrier-Pit Bull,Female,Yes,Brooklyn,11222
2017-11-04,Dachshund Smooth Coat Miniature,Female,Yes,Brooklyn,11222
2017-11-03,Siberian Pit Bull,Male,No,Brooklyn,NA
2017-11-05,Shih Tzu Mix,Unknown,No,Brooklyn,11213
2017-11-05,Chihuahua,Male,Yes,Brooklyn,11214
2017-11-05,Jack Russell X,Female,No,Brooklyn,11219
2017-11-04,German Shepherd Crossbreed,Female,Yes,Brooklyn,11228
2017-11-07,Mixed,Male,No,Brooklyn,11207
2017-11-06,Mixed Breed,Male,No,Brooklyn,11237
2017-11-06,Unknown,Unknown,No,Brooklyn,NA
2017-11-09,Shepherd-Pit Bull X,Male,Yes,Brooklyn,11219
2017-11-05,Unknown,Unknown,No,Brooklyn,11208
2017-11-10,Chihuahua,Female,Yes,Brooklyn,11222
2017-11-10,American Pit Bull Mix - Pit Bull Mix,Male,No,Brooklyn,11207
2017-11-11,Pit Bull,Unknown,No,Brooklyn,11213
2017-11-13,Mutt,Male,Yes,Brooklyn,11238
2017-11-07,Unknown,Male,No,Brooklyn,NA
2017-11-10,German Shepherd,Male,Yes,Brooklyn,11235
2017-11-12,Pit Bull,Male,No,Brooklyn,NA
2017-11-14,American Pit Bull Terrier-Pit Bull,Unknown,No,Brooklyn,11212
2017-11-11,Pit Bull,Unknown,No,Brooklyn,11233
2017-11-09,Unknown,Unknown,No,Brooklyn,11207
2017-11-15,Cocker Spaniel,Male,Yes,Brooklyn,11207
2017-11-16,German Shepherd,Male,No,Brooklyn,11235
2017-11-15,Shiba Inu,Male,Yes,Brooklyn,11230
2017-11-17,American Pit Bull Mix - Pit Bull Mix,Male,No,Brooklyn,11213
2017-01-12,Italian Mastiff-Cane Corso X,Male,No,Brooklyn,11201
2017-11-16,Bull Dog-English,Unknown,No,Brooklyn,11210
2017-11-19,Basset Hound X,Female,Yes,Brooklyn,NA
2017-11-14,Labrador Retriever,Male,Yes,Brooklyn,48064
2017-11-18,American Pit Bull Terrier-Pit Bull,Unknown,No,Brooklyn,11205
2017-11-18,Beagle,Male,No,Brooklyn,11229
2017-11-20,American Pit Bull Mix - Pit Bull Mix,Female,Yes,Brooklyn,11210
2017-11-15,Mixed,Female,Yes,Brooklyn,11231
2017-11-11,Pit Bull,Unknown,No,Brooklyn,11237
2017-11-11,Basset Hound X,Male,Yes,Brooklyn,11201
2017-11-21,Bull Dog-English,Female,Yes,Brooklyn,11228
2017-11-16,American Pit Bull Terrier-Pit Bull,Unknown,No,Brooklyn,NA
2017-11-22,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Brooklyn,11201
2017-11-22,Shih Tzu,Male,No,Brooklyn,11237
2017-11-25,Maltese-Westie X,Male,Yes,Brooklyn,11214
2017-11-14,American Pit Bull Terrier-Pit Bull,Unknown,No,Brooklyn,11213
2017-11-29,American Eskimo,Female,Yes,Brooklyn,11207
2017-11-15,Mixed Breed,Female,No,Brooklyn,11249
2017-11-29,Boxer,Unknown,No,Brooklyn,11237
2017-11-26,Mastiff,Unknown,No,Brooklyn,11209
2017-11-29,Siberian Husky,Male,Yes,Brooklyn,11234
2017-12-01,Sheperd,Unknown,No,Brooklyn,11209
2017-12-01,Unknown,Unknown,No,Brooklyn,11220
2017-12-02,Labrador Retriever,Male,Yes,Brooklyn,11201
2017-11-29,Mixed Breed,Male,No,Brooklyn,11206
2017-12-04,English Cocker Spaniel,Female,No,Brooklyn,11223
2017-12-05,Eng French Pit Bull,Male,Yes,Brooklyn,11226
2017-12-05,Bichon Frise- Cavalier Charles Spaniel,Male,Yes,Brooklyn,11209
2017-12-07,Pit Bull,Male,Yes,Brooklyn,11236
2017-12-07,Beagle,Female,Yes,Brooklyn,11204
2017-12-08,Bull Dog,Male,Yes,Brooklyn,11215
2017-12-08,Unknown,Unknown,No,Brooklyn,11215
2017-11-01,Unknown,Unknown,No,Brooklyn,11206
2017-11-05,Maltese,Male,No,Brooklyn,11221
2017-12-11,Boxer Mix,Male,No,Brooklyn,11209
2017-12-08,Great Dane,Male,Yes,Brooklyn,11223
2017-12-11,Pug,Unknown,No,Brooklyn,11234
2017-12-12,Terrier X,Unknown,No,Brooklyn,11205
2017-12-12,Great Dane - Hound Mix,Male,Yes,Brooklyn,11209
2017-12-13,Mixed-Other,Male,No,Brooklyn,11206
2017-12-15,Mixed Breed,Male,No,Brooklyn,11208
2017-12-12,Retriever-Australian Cattle Dog X,Male,Yes,Brooklyn,11222
2017-12-15,Mixed,Unknown,No,Brooklyn,11230
2017-12-12,Wired Hair Terrier X,Female,Yes,Brooklyn,11214
2017-12-12,German Shepherd,Unknown,No,Brooklyn,11214
2017-12-11,Unknown,Unknown,No,Brooklyn,NA
2017-12-17,Shih Tzu,Unknown,No,Brooklyn,NA
2017-12-18,Chinese Crested,Male,Yes,Brooklyn,11229
2017-12-18,Mixed,Male,No,Brooklyn,11205
2017-03-20,Mutt,Unknown,No,Other,NA
2017-12-18,Shih Tzu,Male,No,Brooklyn,11236
2017-11-26,Shih Tzu,Male,Yes,Brooklyn,11223
2017-12-17,Bolognese Bichon,Male,Yes,Brooklyn,11205
2017-12-21,Mixed,Male,Yes,Brooklyn,11249
2017-12-22,Poodle-Toy,Female,Yes,Brooklyn,11235
2017-12-21,Pit Bull,Unknown,No,Brooklyn,11208
2017-12-21,Mixed-Other,Male,No,Brooklyn,11207
2017-12-24,Shih Tzu,Female,No,Brooklyn,11232
2017-12-22,Yorkshire Terrier,Unknown,No,Brooklyn,11221
2017-12-26,Yorkshire Terrier,Unknown,No,Brooklyn,11221
2017-12-21,American Pit Bull Mix - Pit Bull Mix,Female,Yes,Brooklyn,11237
2017-12-25,Shih Tzu,Male,No,Brooklyn,11212
2017-12-22,Pit Bull Terrier -Cattle Dogx,Male,Yes,Brooklyn,NA
2017-12-27,Shiba Inu,Female,No,Brooklyn,11209
2017-12-20,Chow Chow-Pit Bull,Male,Yes,Brooklyn,11224
2017-12-28,Bichon Frise,Female,Yes,Brooklyn,11228
2017-12-20,Chow Chow- Pit Bull,Male,No,Brooklyn,11224
2017-12-31,Mastiff-Bull,Male,Yes,Brooklyn,11215
2017-12-26,Unknown,Unknown,No,Brooklyn,11229
2017-12-30,Jack Russell-Poodle X,Male,No,Brooklyn,11201
2017-12-31,American Pit Bull Mix - Pit Bull Mix,Unknown,No,Brooklyn,11224
2017-12-31,Unknown,Unknown,No,Brooklyn,NA
2017-12-29,Unknown,Unknown,No,Brooklyn,11221
2017-12-30,Akita,Unknown,No,Brooklyn,NA
2017-12-19,Pit Bull,Unknown,No,Brooklyn,11237
2017-12-25,Great Pyrenees,Male,No,Brooklyn,11207
2017-12-01,Pit Bull,Unknown,No,Brooklyn,11212
2017-03-19,Pit Bull,Unknown,No,Other,NA
2017-03-17,Havanese,Male,No,Other,NA
2017-01-01,Chihuahua,Unknown,No,Bronx,10457
2017-01-01,Pit Bull,Male,No,Bronx,10465
2017-01-03,Pit Bull,Unknown,No,Bronx,NA
2017-01-04,Shih Tzu,Female,No,Bronx,10471
2017-01-04,Yorkshire Terrier,Unknown,No,Bronx,10453
2017-01-06,Maltese,Unknown,No,Bronx,NA
2017-01-06,Pit Bull Mix,Female,Yes,Bronx,10461
2017-01-06,Chihuahua,Unknown,No,Bronx,10465
2017-01-11,Cavalier King Charles Spaniel,Male,Yes,Bronx,10465
2017-01-12,Labrador Retriever Mix,Male,Yes,Bronx,10475
2017-01-12,Rottweiler,Male,No,Bronx,10457
2017-01-16,Pit Bull,Male,No,Bronx,10474
2017-01-16,Chihuahua,Male,No,Bronx,NA
2017-01-15,Chihuahua,Unknown,No,Bronx,10456
2017-01-15,Poodle Shihtzu,Male,No,Bronx,NA
2017-01-17,Chihuahua,Unknown,No,Bronx,NA
2017-01-14,Pit Bull,Male,No,Bronx,NA
2017-01-19,Chihuahua,Female,Yes,Bronx,10458
2017-01-20,Pit Bull Mix,Male,No,Bronx,10459
2017-01-23,American Pit Bull Mix - Pit Bull Mix,Male,No,Bronx,10452
2017-01-23,Jack Russ,Unknown,No,Bronx,10465
2017-01-23,Yorkshire Terrier,Male,Yes,Bronx,NA
2017-01-20,Labrador Retriever Crossbreed,Male,Yes,Bronx,10461
2017-01-21,Poodle-Miniature,Male,No,Bronx,10457
2017-01-19,Rottweiler,Male,No,Bronx,10473
2017-01-24,Maltese,Unknown,No,Bronx,NA
2017-01-30,American Pit Bull Mix - Pit Bull Mix,Male,No,Bronx,10453
2017-01-23,English Bulldog Terrier,Female,No,Bronx,10468
2017-01-26,Rottweiler,Unknown,No,Bronx,10472
2017-01-25,Husky,Unknown,No,Bronx,NA
2017-01-01,Pit Bull,Unknown,No,Bronx,NA
2017-02-01,American Pit Bull Terrier-Pit Bull,Female,No,Bronx,10456
2017-02-01,Husky,Female,Yes,Bronx,10472
2017-02-02,Akita,Male,No,Bronx,10473
2017-02-04,American Staffordshire Terrier,Female,No,Bronx,10471
2017-01-24,Pit Bull,Unknown,No,Bronx,10465
2017-02-08,Pit Bull,Female,No,Bronx,10459
2017-02-07,Maltese,Male,No,Bronx,10468
2017-02-09,Pit Bull,Unknown,No,Bronx,NA
2017-02-02,Shih Tzu,Unknown,No,Bronx,NA
2017-02-04,Pit Bull,Male,Yes,Bronx,10461
2017-02-04,Pit Bull,Unknown,No,Bronx,10468
2017-02-01,Pit Bull,Unknown,No,Bronx,NA
2017-02-07,Pit Bull,Female,No,Bronx,10462
2017-02-11,Shih Tzu,Male,Yes,Bronx,10467
2017-02-11,Pit Bull,Unknown,No,Bronx,NA
2017-02-10,Terrier,Male,No,Bronx,10459
2017-02-13,Bull Dog,Unknown,No,Bronx,NA
2017-02-14,Lhasa Mix Shih Tzu,Male,No,Bronx,10453
2017-01-31,Pomeranian,Unknown,No,Bronx,10472
2017-02-06,Pit Bull,Unknown,No,Bronx,10459
2017-02-15,Pit Bull,Female,No,Bronx,10460
2017-02-06,Yorkshire Terrier,Male,Yes,Bronx,10465
2017-02-07,Yorkshire Terrier,Male,No,Bronx,10465
2017-02-17,American Pit Bull Mix - Pit Bull Mix,Female,Yes,Bronx,10461
2017-02-19,Schnauzer Stand-Sc Wheat Terr,Male,No,Bronx,10461
2017-02-21,Pit Bull,Female,No,Bronx,10467
2017-02-18,American Pit Bull Mix - Pit Bull Mix,Male,No,Bronx,10473
2017-02-17,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Bronx,10453
2017-02-17,Pit Bull,Male,No,Bronx,10470
2017-02-20,Bull Dog,Female,Yes,Bronx,10465
2017-02-23,Pit Bull,Unknown,No,Bronx,NA
2017-02-23,Pit Bull,Male,No,Bronx,10468
2017-02-20,Pit Bull,Unknown,No,Bronx,10452
2017-02-20,German Shepherd,Unknown,No,Bronx,10458
2017-02-23,Shih Tzu,Unknown,No,Bronx,10472
2017-02-25,Pit Bull,Unknown,No,Bronx,10466
2017-02-26,Pit Bull,Unknown,No,Bronx,10456
2017-02-25,Rottweiler,Unknown,No,Bronx,10452
2017-02-27,Chihuahua Crossbreed,Female,No,Bronx,10454
2017-02-25,American Pit Bull Terrier-Pit Bull,Female,Yes,Bronx,NA
2017-02-27,Chihuahua Crossbreed,Female,No,Bronx,10454
2017-03-01,Pit Bull,Unknown,No,Bronx,NA
2017-02-25,Pit Bull,Unknown,No,Bronx,10454
2017-03-04,Chihuahua,Unknown,No,Bronx,NA
2017-03-05,Maltese,Male,Yes,Bronx,10452
2017-03-05,Pit Bull,Unknown,No,Bronx,10457
2017-03-05,Chihuahua,Female,Yes,Bronx,10466
2017-02-22,Pit Bull,Male,No,Bronx,10459
2017-03-08,Pit Bull,Unknown,No,Bronx,10460
2017-02-25,Pit Bull,Male,No,Bronx,NA
2017-03-09,Bull Dog-English,Female,No,Bronx,10461
2017-03-09,German Shepherd,Male,No,Bronx,10467
2017-03-11,Pit Bull,Male,Yes,Bronx,10456
2017-03-11,Shih Tzu,Unknown,No,Bronx,NA
2017-03-13,Pit Bull,Unknown,No,Bronx,10472
2017-03-05,American Pit Bull Terrier-Pit Bull,Male,No,Bronx,10461
2017-03-16,Staffordshire Bull Terrier,Male,No,Bronx,10460
2017-03-13,Miniature Pinscher,Male,No,Bronx,10461
2017-03-17,Yorkshire Terrier,Female,Yes,Bronx,10456
2017-03-16,Pit Bull,Unknown,No,Bronx,10474
2017-03-20,Pit Bull,Female,No,Bronx,10469
2017-03-18,American Pit Bull Mix - Pit Bull Mix,Female,Yes,Bronx,10459
2017-03-19,Golden Retriever,Male,No,Bronx,10462
2017-03-18,Shih Tzu,Male,No,Bronx,10452
2017-03-19,Shih Tzu,Unknown,No,Bronx,10467
2017-03-19,Pit Bull,Unknown,No,Bronx,NA
2017-03-18,Poodle-Standard,Female,No,Bronx,10463
2017-03-20,American Staffordshire Terrier,Male,No,Bronx,10460
2017-03-20,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Bronx,10451
2017-03-19,Pit Bull,Male,No,Bronx,10458
2017-03-21,Pit Bull,Male,No,Bronx,10472
2017-03-26,Pit Bull,Unknown,No,Bronx,NA
2017-03-24,Pit Bull,Unknown,No,Bronx,NA
2017-03-24,Pit Bull,Unknown,No,Bronx,NA
2017-03-18,Yorkshire - Shih Tzu Mix,Male,Yes,Bronx,10473
2017-03-27,Pit Bull,Unknown,No,Bronx,10452
2017-03-27,Shih Tzu,Unknown,No,Bronx,NA
2017-03-28,Poodle-Standard,Male,No,Bronx,10469
2017-03-24,Siberian Husky,Unknown,No,Bronx,10473
2017-03-31,Cocker Spaniel,Female,No,Bronx,10459
2017-03-20,Pit Bull,Unknown,No,Bronx,10456
2017-03-31,Jack Russell X,Female,No,Bronx,10474
2017-03-18,Poodle-Standard,Female,Yes,Bronx,10462
2017-04-03,Pit Bull,Female,No,Bronx,10461
2017-04-03,Labrador Retriever Crossbreed,Male,No,Bronx,10466
2017-04-06,Poodle-Standard,Female,No,Bronx,10458
2017-04-05,Pit Bull,Male,No,Bronx,10459
2017-04-07,American Pit Bull Terrier-Pit Bull,Male,Yes,Bronx,10469
2017-04-09,Coonhound-Treeing Walker,Male,Yes,Bronx,10462
2017-04-05,Poodle-Standard,Male,No,Bronx,10468
2017-04-08,Pit Bull,Female,No,Bronx,NA
2017-04-11,Cocker Spaniel,Male,No,Bronx,10460
2017-04-10,Shih Tzu,Male,Yes,Bronx,10461
2017-04-13,Shih Tzu,Female,No,Bronx,10462
2017-04-14,Maltese,Female,Yes,Bronx,NA
2017-04-16,Chihuahua,Male,No,Bronx,10473
2017-04-15,Hatchie,Male,No,Bronx,NA
2017-04-13,German Shepherd,Male,Yes,Bronx,NA
2017-04-15,Pit Bull,Unknown,No,Bronx,10459
2017-04-22,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Bronx,10469
2017-04-18,Pit Bull,Male,Yes,Bronx,10473
2017-04-17,American Pit Bull Mix - Pit Bull Mix,Male,No,Bronx,NA
2017-04-17,Pit Bull,Female,Yes,Bronx,10453
2017-04-23,German Shepherd,Unknown,No,Bronx,10462
2017-04-25,Jack Russ,Male,No,Bronx,10453
2017-04-14,Pit Bull,Unknown,No,Bronx,10459
2017-04-17,Yorkshire Terrier Crossbreed,Male,Yes,Bronx,10473
2017-04-21,Pit Bull,Unknown,No,Bronx,NA
2017-04-22,Pit Bull,Male,No,Bronx,10468
2017-04-21,Shih Tzu,Male,No,Bronx,NA
2017-04-19,Chihuahua,Female,No,Bronx,10452
2017-04-21,Shih Tzu,Male,No,Bronx,10467
2017-04-15,Cotton De Tulear,Unknown,No,Bronx,10471
2017-04-24,Pit Bull,Unknown,No,Bronx,10072
2017-04-20,American Pit Bull Mix - Pit Bull Mix,Male,No,Bronx,10460
2017-04-24,Lhasa Apso,Female,No,Bronx,10455
2017-04-30,Pit Bull,Male,No,Bronx,10462
2017-04-29,American Pit Bull Mix - Pit Bull Mix,Male,Yes,Bronx,10453
2017-05-03,Papillon,Female,No,Bronx,10462
2017-05-03,Pit Bull,Male,No,Bronx,10473
2017-05-01,Pit Bull,Unknown,No,Bronx,10458
2017-04-29,Shih Tzu,Male,Yes,Bronx,10473
2017-04-23,Terr & Lab,Male,Yes,Bronx,10463
2017-04-25,Cocker Spaniel,Male,No,Bronx,10453
2017-04-30,Pit Bull,Male,No,Bronx,10458
2017-04-29,Pug,Unknown,No,Bronx,10466
2017-05-08,American Pit Bull Mix - Pit Bull Mix,Male,No,Bronx,10468
2017-05-05,American Staffordshire Terrier,Female,No,Bronx,10460
2017-04-30,Pit Bull,Unknown,No,Bronx,10462
2017-04-24,American Pit Bull Terrier-Pit Bull,Unknown,No,Bronx,10462
